1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036
68.1776,83.36857,84.366905,94.911446,82.00259,74.42948,73.95586,66.14346,81.65502,85.5081,70.87811,51.24909,78.778915,86.34447,85.66787,66.33053,86.65879,78.39484,95.273,71.3659,74.15148,72.679985,73.231155,90.92215,93.937096,87.24068,93.972466,72.36879,65.62218,74.11389,63.713394,68.469666,75.62547,67.11132,84.35553,115.89619
59.030575,58.890915,83.05224,91.81281,71.5011,68.29587,49.128296,85.040794,89.9207,97.35282,81.61506,73.34016,49.74087,67.03071,58.072536,68.73891,53.362457,58.11615,74.65094,63.471428,91.70147,88.62332,87.20078,82.07912,110.10101,77.98448,90.09553,91.51171,55.732845,66.44685,40.268078,59.896164,87.797874,83.39045,79.02519,109.43848
77.038765,80.47877,78.119545,91.25687,83.89581,60.38772,63.81687,58.912468,65.78898,92.66251,81.381615,49.37406,73.02408,74.53031,57.302795,61.51696,62.588673,63.131695,88.91011,86.785645,79.74882,74.48907,57.692287,72.92758,87.91004,76.16705,73.44636,68.364655,81.158714,77.26249,64.5209,64.98328,89.1498,74.00135,75.324776,117.17132
81.180534,74.113205,68.75138,80.08265,58.20803,80.05206,64.6836,97.10113,82.355606,80.253845,94.87962,46.54188,53.50137,64.260254,65.945076,68.35996,66.243126,83.34763,80.88121,62.578766,80.80765,75.546814,65.81632,95.193016,74.17022,66.90008,58.740017,79.986206,56.174397,78.22635,62.351295,75.35875,76.79548,80.390015,71.24748,123.24948
82.51501,69.44683,70.860466,61.478195,76.97137,65.84797,94.17268,57.414055,75.79719,80.29927,58.298595,68.24141,66.405815,56.068928,56.016724,67.50148,57.824425,81.29204,75.82593,75.302795,83.23079,82.64056,70.17138,70.897575,70.93228,74.99049,65.79999,100.41205,65.87167,71.31975,49.725693,51.954792,82.471146,78.254715,61.786575,97.85245
52.30147,79.76621,66.70767,81.28195,67.1143,67.979164,46.535553,68.121445,69.879944,63.000656,80.24849,72.826385,68.55969,60.29634,67.49061,62.491287,76.91602,66.23907,67.91591,78.66772,90.22422,72.40987,78.56492,69.714554,83.936935,90.31231,54.442677,79.82472,61.891357,60.572018,49.26004,48.5758,99.67644,74.98635,69.12509,101.75954
57.049004,76.106224,68.91103,68.60942,79.23427,72.48906,93.272446,78.80697,80.13307,78.91611,78.247925,82.44643,48.766453,46.404263,66.15222,82.74998,84.47615,78.61589,79.313835,69.974724,94.437515,70.940445,66.31249,84.911095,83.12202,69.28857,51.08553,54.41722,73.82014,77.45034,34.979595,74.17001,78.45358,76.32321,76.64649,94.11382
52.06208,60.828,56.30695,73.13244,56.31078,58.491276,55.75294,59.79524,54.430183,68.794876,68.675476,55.486412,58.845867,63.71245,42.517406,62.641212,62.754158,61.64961,59.822395,61.764507,67.19088,50.801876,64.137024,66.1983,60.24464,59.39447,54.020775,60.71625,45.61167,60.075783,45.10853,46.57722,60.175022,57.319736,66.2305,88.20291
54.56004,63.581863,98.35843,92.90145,82.06116,74.22486,89.82657,86.78775,94.67565,103.41232,97.08049,48.79766,68.5216,41.462223,82.29957,59.47613,79.14842,86.46671,86.1758,79.01073,65.808716,51.6155,91.70618,76.32216,84.52924,74.50531,56.86848,93.18756,71.82354,83.54324,24.65783,55.678585,72.03852,74.2142,84.164986,106.05493
57.198456,56.92961,67.59532,85.61475,80.7471,71.654396,74.62402,77.14761,64.153435,82.05358,53.922565,61.382732,59.746464,58.085133,73.720436,59.525177,67.017624,64.67877,85.54202,72.10032,90.947914,68.50299,63.189976,69.81369,73.35043,68.80252,71.95217,91.080315,69.44889,69.11635,57.286556,74.069565,100.21045,67.60921,71.02439,107.82557
43.027885,53.445763,42.55042,49.881874,48.03483,39.18112,46.068604,37.723812,46.675606,47.81607,67.98791,41.947716,44.91204,44.01605,40.124783,37.246094,62.889423,56.623196,39.326756,41.079117,59.4235,52.5727,40.898228,45.096584,51.49012,50.670933,47.74787,51.397324,40.940403,38.669624,34.219933,48.87036,58.867897,41.231365,53.926624,86.218506
48.1579,49.607384,45.480694,52.37462,45.84553,41.594093,42.096027,42.87337,42.48819,50.979725,54.64868,38.12246,56.762436,46.301277,38.314354,37.622234,52.62504,47.89946,49.854763,34.568695,53.055153,40.537373,40.044323,40.404392,46.94949,39.848057,36.126705,42.37949,33.912937,41.47165,24.590195,33.622135,50.87664,59.959076,54.60651,98.492325
42.14157,51.317013,39.019547,56.607597,51.137047,51.95125,39.792656,40.323982,53.640408,49.631775,54.2059,47.369476,43.40811,42.02312,38.570568,40.761944,53.77841,45.473038,58.39157,40.13958,48.650757,44.67295,50.289577,55.515865,52.39111,50.441,50.852425,40.478584,40.44628,46.93724,39.21138,45.4133,45.819572,55.208347,40.988194,92.81034
41.837246,55.995327,58.797356,76.74195,60.844612,42.46968,40.628933,49.95756,49.12239,54.21769,55.792583,41.58093,41.94285,41.869297,36.380924,47.82621,54.88093,46.75066,62.80179,45.216763,68.10314,53.270115,42.87951,50.015263,59.704643,45.68195,41.583588,42.64638,44.942905,58.952312,31.83036,43.004025,55.482803,53.450935,46.11488,85.120865
29.773308,34.78524,23.040894,35.454964,32.943787,27.358963,27.531296,30.174118,24.177704,34.600613,43.781273,36.39365,25.92517,33.174328,19.6652,29.176743,26.778,30.426811,30.47416,22.168083,33.14564,39.53438,23.65261,28.776764,40.83701,20.62117,22.275131,28.545425,27.137077,27.52481,26.193443,17.777992,44.71211,31.329414,25.177414,76.17414
31.817123,31.110344,35.161476,39.58786,34.43044,24.805054,32.499565,33.28918,28.945412,28.448685,43.23427,27.638733,27.75045,30.8852,21.94281,27.467659,30.974983,30.115845,38.501186,31.836082,32.590942,31.981415,31.32502,30.746399,45.280426,20.452026,26.796692,27.278831,32.255783,33.49202,21.141502,20.449059,35.790592,22.038551,33.212864,87.40419
28.830208,33.798252,22.682777,42.80943,36.14079,25.853683,36.88704,32.75538,31.729507,36.19666,44.365658,29.49736,25.833527,30.425179,27.26706,30.249802,36.10567,35.422222,36.66171,33.37273,40.472168,29.466713,28.478348,31.13765,38.810852,30.344337,26.017647,27.693787,25.644043,35.318874,20.391357,27.611832,42.970314,38.31699,34.91079,83.43312
38.16578,35.065998,37.654957,45.589016,45.33766,33.27847,36.127754,29.545311,35.017273,36.322544,38.07669,33.06445,37.80432,38.1687,25.165321,34.7752,34.64114,30.436691,42.071705,34.48744,40.692783,38.56339,35.728745,34.374794,42.100876,27.437767,27.924316,35.063103,29.857162,43.691868,22.115585,28.668259,48.801357,34.587437,33.343548,84.703575
32.14988,39.32331,36.021465,45.658276,47.269005,30.673187,40.31595,39.291855,39.937637,44.666607,42.799843,34.057415,35.46026,41.299263,31.835907,31.98896,40.580013,35.62987,36.266552,38.99157,44.38651,37.470337,34.433437,37.77658,44.816406,32.20951,33.467274,36.59075,33.718292,37.23737,22.955841,27.505112,50.514343,42.71261,36.059616,86.68882
44.20931,34.320393,34.03446,34.495445,46.25287,40.74831,33.90766,39.566578,36.858017,42.11557,44.59335,29.012573,38.88888,41.478153,33.15253,24.362312,39.788136,43.119347,40.61487,44.168636,38.580612,41.95509,28.013863,37.48598,41.701164,32.114624,35.150333,30.017517,28.631699,40.339443,27.265617,29.27835,50.04833,31.076988,32.76506,88.91842
