1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036
185.87767,194.44724,184.96564,183.89587,164.24986,182.89926,195.83134,207.99908,189.47348,195.05199,193.76746,179.65686,199.99785,196.69978,196.38303,175.23474,177.7963,179.68768,195.26784,180.74982,194.22264,187.08018,206.8245,190.4384,177.0662,127.99191,179.60988,158.55954,177.8204,194.95242,182.4084,128.06207,121.99162,162.72751,125.53687,129.89275
247.27618,250.06262,258.5098,268.7229,256.57498,196.38832,279.0625,275.49106,294.2418,204.83594,211.06302,292.21735,235.84818,178.16461,272.66562,292.6328,247.99408,227.88007,266.5455,249.35364,229.33914,212.14093,214.24573,260.3687,242.31717,234.50192,192.92838,219.8706,202.89328,237.38403,253.58273,249.47354,228.67621,337.37088,293.87097,310.00674
161.5806,154.43042,151.4104,129.14676,117.485886,163.16537,178.61942,167.384,162.6725,156.12485,147.63693,165.85338,171.04086,163.37207,165.15076,139.47777,128.77403,139.35297,152.80692,158.52832,161.36943,169.78226,189.29468,181.84897,137.46777,55.07946,183.70757,139.37584,134.62985,170.3248,159.80524,88.97694,47.638138,101.78096,43.63184,51.868713
197.20996,200.55508,185.16835,178.03375,174.711,197.89417,190.61496,187.82262,190.66196,218.07352,210.80951,192.46161,194.42741,192.99814,197.0938,187.40115,180.81995,173.09251,183.24988,194.31769,206.06248,200.1763,224.89032,206.32663,160.82755,90.41732,186.68777,173.98138,178.08655,190.4231,200.92894,135.99408,99.33309,154.23581,122.61707,142.18079
285.18607,209.50568,258.5432,147.90895,279.18527,200.91177,277.40305,302.4128,229.04703,247.92746,260.2916,305.06165,218.4609,271.27432,219.89005,228.59204,375.57495,222.04205,303.86044,207.75845,265.0793,260.825,134.6221,276.62134,271.15146,198.92706,246.20844,276.23593,198.6506,243.48868,228.97992,282.25583,268.72983,244.4891,283.8009,206.87323
256.8255,266.5218,212.99384,248.16556,194.13786,217.46735,215.98859,220.96436,199.35004,237.42389,219.97592,213.27008,220.8563,281.8137,236.09637,223.90817,234.06891,230.01031,265.7753,230.33823,217.986,260.50323,232.5109,215.19016,241.59656,177.68518,242.057,204.38046,238.21277,225.81552,220.0376,211.44705,201.66618,225.93863,195.17957,239.23657
237.0524,219.9133,187.53409,268.7686,282.01755,305.17215,366.1746,307.5836,235.22711,247.15836,284.47763,270.0845,282.495,346.8683,345.9554,244.8064,179.68126,273.8979,241.7985,251.78958,339.1621,204.98248,226.19891,225.26804,201.27542,282.50238,270.71567,254.43546,207.39954,192.90327,237.3982,208.30118,221.20892,248.8179,214.23929,365.32837
232.87842,253.65335,199.195,216.33627,227.08246,249.93909,263.46176,211.6225,238.031,222.97934,223.94495,219.74063,246.33405,214.57031,213.81723,207.71445,234.11957,229.05579,246.15134,225.1579,188.85207,188.26819,235.94504,238.23651,218.08139,164.33125,221.61118,209.72855,221.84479,208.81683,231.90634,199.02444,159.132,207.56085,171.09068,183.52628
227.42142,240.19418,192.4,223.05301,213.8601,202.19125,210.96622,273.14627,218.9708,223.72742,220.40112,231.24045,214.66333,214.16846,212.52527,248.88968,210.44962,234.8551,220.90082,238.64822,219.0292,210.5375,265.1116,201.21967,216.85165,155.27081,209.2709,201.14145,206.42429,198.01643,215.36432,194.85248,156.09055,196.54239,166.86502,169.76001
146.5729,140.79529,153.7952,144.93088,139.83359,146.17264,142.17072,150.43689,135.35472,149.0339,146.89163,138.71533,144.79001,130.10152,153.77698,146.63876,139.12599,141.59732,133.722,142.71536,152.49332,140.00357,141.14658,151.91783,143.32408,98.80891,148.19753,130.45428,144.80313,145.15828,155.20435,136.52985,93.020386,137.14093,147.87613,151.60583
257.81302,267.45148,203.73383,296.7891,253.39737,204.09766,235.81668,247.12671,333.2917,294.4941,221.85242,194.24481,274.79166,275.61002,294.29874,313.45776,288.91992,287.50995,254.84888,283.43146,162.0106,344.4232,188.12442,192.44511,299.80273,267.44513,250.64246,194.6528,251.5028,244.38629,290.31427,215.23892,256.72736,211.30447,231.17651,350.15222
185.45175,193.07472,179.7525,169.69322,173.41219,182.35509,185.7254,201.1817,194.79219,197.56107,179.57224,200.58388,179.79959,195.03952,198.70096,183.68092,174.75774,177.41733,196.53856,183.206,199.81883,195.20392,197.23492,183.34692,191.40076,83.00709,178.25711,154.25072,151.01414,178.12032,165.31253,128.33139,76.04166,154.0227,110.09445,121.70743
216.357,243.11417,279.13864,238.41266,231.0651,234.76703,272.21655,239.71988,239.20578,219.34601,256.89395,234.36514,234.89218,216.38559,268.44214,270.5899,249.60367,270.96286,207.61755,234.86719,270.9996,259.93616,236.1365,231.03815,223.02924,186.95352,184.37405,207.04175,218.4567,210.15399,209.15512,183.05972,207.5903,258.21854,199.71083,259.17743
168.0557,159.40857,162.65277,144.78143,133.08496,168.49721,180.84387,178.39795,169.1591,173.66455,163.18738,179.54456,171.53284,165.55345,182.38539,147.77646,144.4519,144.43839,162.93805,169.67355,163.39021,174.08795,196.37521,190.21268,146.56017,58.95173,157.94946,125.53417,117.14165,159.99701,136.90411,95.65936,55.236565,112.79059,70.5452,82.38458
246.87515,259.78085,237.16687,265.6374,210.82803,297.549,258.62802,219.29398,246.91058,255.50626,218.67621,244.87979,214.29819,243.40604,284.13623,271.6603,222.69974,191.23982,214.25684,290.83832,249.40747,282.17786,251.1929,221.1766,216.91278,214.41394,248.44983,247.48282,109.36893,200.27945,139.87708,264.14874,209.26471,250.46198,242.05753,211.97247
195.1095,203.42764,205.25722,207.17776,192.1979,205.29622,197.32742,203.67157,213.98523,217.9808,220.8851,184.96481,213.63702,208.50842,202.76505,187.04588,202.04526,211.4071,217.51724,199.29172,205.86977,200.25247,206.67664,173.12964,183.60233,199.50389,169.6738,187.29012,143.3194,159.50157,145.2721,164.01624,166.19302,203.96739,198.36304,211.57303
175.66638,198.97394,194.31104,196.78513,200.11285,193.57419,211.01196,202.4465,214.07047,203.52031,222.50742,218.1803,183.39874,208.65009,212.0122,198.25253,185.02145,199.11609,194.30197,174.9396,192.52774,211.43271,211.89215,175.62546,194.05615,155.50328,157.07379,172.07074,143.84332,139.43362,133.98395,166.25522,154.64317,172.08813,169.06906,170.0136
169.68625,183.30124,210.50708,215.73926,198.92542,206.74158,216.33334,217.32059,226.61316,221.7001,234.97498,212.47333,192.01071,233.25146,201.69986,216.08063,205.6799,219.04495,240.22977,209.81973,246.11554,222.68756,209.39938,123.58789,191.07922,172.655,107.03934,114.96141,21.309864,53.072304,21.11842,86.89033,191.13474,205.78952,195.17087,199.1088
173.22717,187.36275,165.87262,188.50029,208.50443,173.27414,193.49747,191.90952,190.96368,182.38043,204.92842,193.94017,195.41087,197.90657,178.1684,196.79285,202.69974,191.8132,195.09439,190.55014,195.04272,207.35135,166.53871,123.83568,188.7397,178.99007,124.56515,141.16379,131.11137,101.99827,108.50139,148.92473,177.3021,224.22311,219.6506,225.47668
90.24275,90.75635,87.353905,103.12441,100.40515,81.50952,80.00343,103.6563,77.90941,96.655106,107.813324,82.622856,82.82221,78.31081,81.25008,97.78453,101.56208,91.47962,82.33094,89.55044,106.77127,95.47241,60.784645,71.87381,95.400696,101.54706,61.96505,80.915565,127.821884,73.10488,101.02351,98.960495,101.15044,87.303505,108.4296,114.25799
65.816605,73.28932,68.106125,83.33128,88.10447,62.677307,66.34166,86.79982,68.502686,90.56885,93.00857,67.95599,67.77118,88.699455,69.42279,88.3569,96.123566,93.2569,90.04866,72.97068,94.06329,83.583664,58.622475,48.830467,76.81907,102.31815,42.325207,62.02974,75.875885,47.04587,64.55252,75.28856,102.31295,113.23236,114.599815,113.89598
10.634239,8.971977,10.619629,10.427902,11.696739,10.974373,13.800583,17.288887,7.0634995,13.860863,16.56503,9.299408,6.2865143,13.439407,12.290108,12.483765,16.986244,11.61174,10.550751,10.255119,17.350872,13.04171,9.702873,8.418831,5.6820297,11.031509,9.475899,5.7364273,10.2157135,5.240616,9.542931,11.595947,7.042824,11.789162,12.958458,17.779472
74.050804,77.96327,77.29436,93.339455,102.436035,72.7588,71.87351,93.86395,77.446205,98.64854,99.200264,74.65141,73.56398,92.278656,79.03898,95.0081,106.35869,101.60864,102.54338,79.44394,98.913025,95.27349,64.49574,52.527313,81.379875,111.21622,49.479103,67.86153,82.6683,46.375755,75.55874,83.619446,114.669586,130.4596,130.97058,127.925705
8.256981,4.895447,11.119156,10.16481,10.318596,9.97744,13.409943,16.253868,10.401451,14.27491,16.570969,10.120712,9.327217,14.196743,13.249588,12.331703,15.224476,13.041428,9.553871,9.985832,17.408539,6.5683823,8.333427,9.144051,9.032562,8.999588,7.6084213,5.0159073,12.770523,3.545372,9.89447,7.4504776,5.0120087,13.594696,16.496468,20.515118
71.88502,77.06506,78.90993,90.36937,94.971375,68.69186,73.71868,92.98932,74.93223,91.01081,94.99065,74.874794,72.0223,93.16671,75.54695,93.03486,103.11075,91.46535,95.66333,74.88733,94.89154,91.01071,73.222244,53.680573,81.778625,102.6101,61.62733,90.849976,73.906525,49.270157,64.764984,102.90908,106.585464,109.802765,120.11955,111.17591
