1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036
155.70892,140.4545,125.80889,175.94846,192.07785,185.77003,178.25064,188.50323,160.49124,186.61026,192.9334,191.13684,189.4557,198.0553,172.44006,201.91551,187.80728,202.50073,191.38152,177.33594,186.1349,186.84964,186.24634,133.3179,130.60378,170.5047,161.86627,176.49995,146.51483,129.61899,119.52745,155.34848,172.02881,167.74985,182.60706,193.98001
147.57068,137.15816,120.29333,186.34749,189.44363,188.03644,186.94989,200.05386,176.50949,192.08554,184.47813,186.73688,191.35358,183.23975,191.87285,209.68785,188.8499,193.90927,198.31055,169.34497,183.24088,181.21545,204.28241,127.074036,141.3206,177.92688,178.5866,175.11273,150.35724,131.05206,116.36758,159.08719,189.29895,181.34845,186.70377,190.65405
150.71243,127.7012,115.52362,189.19186,192.12344,173.71732,178.83691,190.48964,174.08142,199.00629,188.3388,185.36823,178.74628,189.57773,187.0545,190.72052,184.44135,197.38571,182.04037,170.5683,179.12036,185.8085,189.49298,117.631035,135.57806,166.50552,173.09967,180.43651,130.25946,120.561005,105.29704,165.58401,174.13461,173.67096,178.42784,197.31898
148.39905,124.38912,117.52792,183.0604,181.03082,186.2706,184.48625,183.50937,176.3812,186.7018,194.77325,184.38266,182.23773,181.18018,185.50772,182.90942,174.89001,188.51698,186.78809,177.56949,168.46552,170.63985,181.67061,118.99684,131.20059,160.70695,158.73575,175.19841,126.00041,119.102264,107.93912,145.67503,174.52751,167.63385,172.9914,189.69974
133.76953,124.07501,127.74817,168.91287,179.19803,180.58305,172.332,176.25278,166.31967,179.56262,194.80713,162.98677,175.88818,176.6535,177.05647,178.9875,180.86636,179.69522,195.03073,174.46265,165.97957,170.28482,176.6501,110.81962,128.03432,156.05698,152.34221,168.07889,127.37837,121.62467,113.25992,155.42674,165.10387,162.56567,167.30367,186.08789
139.75107,129.68506,119.38402,175.35258,181.21317,183.79196,162.46173,179.76038,166.1163,187.7517,185.23752,176.94823,177.11752,171.9437,173.82968,197.56836,187.17383,175.33887,178.79926,167.68799,156.60977,171.62845,184.9938,116.606125,129.87503,155.2255,157.47928,179.17238,138.3216,121.088165,109.84689,151.53406,177.3339,165.56378,183.66519,177.98074
154.49945,123.66264,115.16338,183.6759,174.70514,176.41403,174.37549,178.48051,176.49457,186.34933,184.10132,168.1024,179.35509,177.33119,185.52483,188.96759,181.25699,186.63623,184.24152,165.29114,160.66806,180.58119,182.08778,113.27748,134.3671,155.92905,165.67328,173.65341,128.83363,129.08414,113.947365,147.39522,171.19757,165.04932,180.0643,179.19476
118.59158,103.63422,108.05348,146.20023,144.94568,133.86133,140.95126,154.91582,133.5045,151.819,162.30441,141.69232,148.57385,141.05154,142.57016,151.4402,135.32852,151.61041,149.23999,141.34023,137.90387,141.54085,141.9595,92.24092,106.236885,123.58626,127.9962,127.2109,114.02966,104.463036,92.42121,118.80801,135.29303,132.54004,137.34201,156.01172
150.35039,131.70189,135.53331,198.68643,188.61957,194.81027,180.65814,217.48338,189.11453,199.02368,207.30319,195.21487,186.36763,193.23045,203.70966,206.42395,189.0615,201.31577,191.3363,189.89946,187.1292,196.9671,199.13295,130.53937,138.22998,181.5766,175.07755,186.33084,143.4834,134.25414,122.056335,174.43932,191.51385,187.09227,196.60277,203.59247
