4.880231618881225586e-01 4.451042413711547852e-01 5.140502452850341797e-01 1.036740541458129883e-01 7.923861742019653320e-01 8.405297994613647461e-02 4.084962010383605957e-01 5.351185798645019531e-03
2.860163450241088867e-01 4.439901113510131836e-01 5.127943754196166992e-01 1.028466224670410156e-01 1.906211823225021362e-01 8.765113353729248047e-02 3.445914089679718018e-01 4.470348358154296875e-04
4.899611473083496094e-01 4.654951095581054688e-01 5.126378536224365234e-01 2.725105583667755127e-01 7.923861742019653320e-01 1.037707924842834473e-01 4.172856211662292480e-01 8.039593696594238281e-03
4.888306856155395508e-01 4.740747213363647461e-01 3.194688558578491211e-01 1.235684156417846680e-01 2.155615687370300293e-01 1.006044745445251465e-01 4.166724085807800293e-01 0.000000000000000000e+00
4.870543479919433594e-01 4.919027090072631836e-01 5.146783590316772461e-01 1.303960680961608887e-01 7.923861742019653320e-01 9.873348474502563477e-02 4.019259214401245117e-01 1.163518428802490234e-02
4.897996187210083008e-01 4.926826953887939453e-01 5.126378536224365234e-01 3.092861771583557129e-01 7.923861742019653320e-01 9.110534191131591797e-02 4.309807419776916504e-01 7.589340209960937500e-03
4.930293560028076172e-01 3.773099482059478760e-01 5.165644884109497070e-01 1.363357901573181152e-01 2.263494580984115601e-01 9.081751108169555664e-02 4.371128678321838379e-01 1.208531856536865234e-02
4.969050884246826172e-01 4.961369037628173828e-01 3.453152179718017578e-01 1.344871520996093750e-01 7.923861742019653320e-01 3.666350543498992920e-01 4.122181534767150879e-01 1.208531856536865234e-02
5.015882253646850586e-01 5.102878808975219727e-01 5.194040536880493164e-01 1.459825038909912109e-01 7.923861742019653320e-01 8.981007337570190430e-02 4.463111758232116699e-01 1.389288902282714844e-02
3.502198755741119385e-01 4.963597059249877930e-01 5.070114135742187500e-01 1.342229843139648438e-01 7.923861742019653320e-01 8.923435211181640625e-02 4.412010312080383301e-01 1.389288902282714844e-02
