4.880231618881225586e-01 4.451042413711547852e-01 5.140502452850341797e-01 1.036740541458129883e-01 7.923861742019653320e-01 8.405297994613647461e-02 4.084962010383605957e-01 5.351185798645019531e-03
3.507322371006011963e-01 4.439901113510131836e-01 5.127943754196166992e-01 1.028466224670410156e-01 4.671041071414947510e-01 8.765113353729248047e-02 4.572027325630187988e-01 4.470348358154296875e-04
4.899611473083496094e-01 4.654951095581054688e-01 5.126378536224365234e-01 1.329107731580734253e-01 7.923861742019653320e-01 1.037707924842834473e-01 4.172856211662292480e-01 8.039593696594238281e-03
4.888306856155395508e-01 4.740747213363647461e-01 4.307406544685363770e-01 1.235684156417846680e-01 6.510736346244812012e-01 1.006044745445251465e-01 4.166724085807800293e-01 0.000000000000000000e+00
4.870543479919433594e-01 4.919027090072631836e-01 5.146783590316772461e-01 1.303960680961608887e-01 7.923861742019653320e-01 9.873348474502563477e-02 3.858348727226257324e-01 1.163518428802490234e-02
4.897996187210083008e-01 4.926826953887939453e-01 5.126378536224365234e-01 1.692292690277099609e-01 7.923861742019653320e-01 9.110534191131591797e-02 4.309807419776916504e-01 7.589340209960937500e-03
4.930293560028076172e-01 5.067900419235229492e-01 5.165644884109497070e-01 1.363357901573181152e-01 7.621657848358154297e-01 9.081751108169555664e-02 4.371128678321838379e-01 1.208531856536865234e-02
4.969050884246826172e-01 4.961369037628173828e-01 5.015301704406738281e-01 1.344871520996093750e-01 7.923861742019653320e-01 7.928276062011718750e-02 3.809334635734558105e-01 1.208531856536865234e-02
5.015882253646850586e-01 5.102878808975219727e-01 5.194040536880493164e-01 1.459825038909912109e-01 7.923861742019653320e-01 8.981007337570190430e-02 4.463111758232116699e-01 1.389288902282714844e-02
4.613650441169738770e-01 4.963597059249877930e-01 5.070114135742187500e-01 1.342229843139648438e-01 7.923861742019653320e-01 8.923435211181640625e-02 4.412010312080383301e-01 1.389288902282714844e-02
4.980355501174926758e-01 4.880028963088989258e-01 5.085718631744384766e-01 1.394189000129699707e-01 7.361098527908325195e-01 1.027388870716094971e-01 4.473331570625305176e-01 1.796758174896240234e-02
5.019111633300781250e-01 4.824316501617431641e-01 5.593857765197753906e-01 1.331714987754821777e-01 7.923861742019653320e-01 8.491653203964233398e-02 4.514213204383850098e-01 1.706075668334960938e-02
5.009423494338989258e-01 5.339270234107971191e-01 4.651349186897277832e-01 1.352781653404235840e-01 7.923861742019653320e-01 8.808290958404541016e-02 4.444714188575744629e-01 7.128200680017471313e-02
5.040106773376464844e-01 5.310861468315124512e-01 4.793970584869384766e-01 1.261414885520935059e-01 7.923861742019653320e-01 8.275765180587768555e-02 4.469243884086608887e-01 2.663230895996093750e-02
4.712283611297607422e-01 4.874458312988281250e-01 4.869815111160278320e-01 1.387259364128112793e-01 7.923861742019653320e-01 9.888497740030288696e-02 4.334335923194885254e-01 6.431685388088226318e-02
4.503964185714721680e-01 4.941312074661254883e-01 4.756270647048950195e-01 1.123881265521049500e-01 7.923861742019653320e-01 9.024178981781005859e-02 4.054301381111145020e-01 2.984893321990966797e-02
4.440983533859252930e-01 4.965826272964477539e-01 4.681355953216552734e-01 1.495235562324523926e-01 7.923861742019653320e-01 9.643065929412841797e-02 4.115623831748962402e-01 2.846896648406982422e-02
4.476511478424072266e-01 5.106815099716186523e-01 4.630779027938842773e-01 1.440889835357666016e-01 7.573336362838745117e-01 1.039147973060607910e-01 4.080875515937805176e-01 3.353822231292724609e-02
4.524956941604614258e-01 5.197589397430419922e-01 4.824464619159698486e-01 1.506199240684509277e-01 7.923861742019653320e-01 1.054980158805847168e-01 4.125843644142150879e-01 3.631436824798583984e-02
4.565329551696777344e-01 5.239931344985961914e-01 4.679876565933227539e-01 1.478856801986694336e-01 7.923861742019653320e-01 9.873348474502563477e-02 4.166724085807800293e-01 5.362123623490333557e-02
4.605700969696044922e-01 5.213189125061035156e-01 4.751765727996826172e-01 1.435867100954055786e-01 7.923861742019653320e-01 9.556710720062255859e-02 4.268926978111267090e-01 4.096579551696777344e-02
