9.524655938148498535e-01 3.134461045265197754e-01 6.867067217826843262e-01 2.143655866384506226e-01 1.933429241180419922e-01 5.474416017532348633e-01
9.469891786575317383e-01 1.927959769964218140e-01 5.658936500549316406e-01 3.053463697433471680e-01 1.277726739645004272e-01 4.880640506744384766e-01
9.081825017929077148e-01 2.647047936916351318e-01 6.177113652229309082e-01 3.008160591125488281e-01 2.266071140766143799e-01 5.000296235084533691e-01
8.924654722213745117e-01 1.974278241395950317e-01 6.920151710510253906e-01 2.496906816959381104e-01 1.942839473485946655e-01 4.225885868072509766e-01
9.559174776077270508e-01 2.062211483716964722e-01 6.810695528984069824e-01 9.839652478694915771e-02 2.335516810417175293e-01 3.827180862426757812e-01
8.438754081726074219e-01 1.166703253984451294e-01 5.123747587203979492e-01 5.125245824456214905e-02 3.025633692741394043e-01 4.383288621902465820e-01
8.577898740768432617e-01 1.720945686101913452e-01 5.736620426177978516e-01 1.126731038093566895e-01 4.589602351188659668e-01 4.367666840553283691e-01
8.315696716308593750e-01 1.814707219600677490e-01 4.808869957923889160e-01 -5.493644997477531433e-02 4.300254583358764648e-01 3.303857147693634033e-01
6.467279195785522461e-01 6.717595458030700684e-02 5.122933983802795410e-01 9.676542878150939941e-02 4.265111088752746582e-01 3.748191297054290771e-01
6.510877609252929688e-01 1.542956009507179260e-02 3.641685843467712402e-01 -6.253018975257873535e-03 5.054306983947753906e-01 3.668679594993591309e-01
6.002744436264038086e-01 2.003974169492721558e-01 5.276117324829101562e-01 -2.098518610000610352e-02 3.630637526512145996e-01 3.275179862976074219e-01
6.742495298385620117e-01 -6.112536787986755371e-02 2.954217791557312012e-01 -1.307376325130462646e-01 4.995171427726745605e-01 3.748072385787963867e-01
6.522611379623413086e-01 -2.538917399942874908e-02 4.451975822448730469e-01 3.064237534999847412e-03 2.844535410404205322e-01 2.938341200351715088e-01
6.081644296646118164e-01 -3.710806369781494141e-03 3.715141713619232178e-01 8.432688564062118530e-02 4.139269888401031494e-01 3.137688040733337402e-01
7.065672278404235840e-01 6.401746720075607300e-02 2.882829010486602783e-01 1.066406518220901489e-01 5.912543535232543945e-01 4.031930863857269287e-01
5.974419713020324707e-01 7.339159399271011353e-02 2.261034846305847168e-01 7.953844219446182251e-02 2.452882379293441772e-01 3.776356875896453857e-01
7.133131027221679688e-01 -1.220163553953170776e-01 3.194763362407684326e-01 -3.231710568070411682e-02 2.913914620876312256e-01 3.731396794319152832e-01
6.619799137115478516e-01 5.662431567907333374e-02 1.870083808898925781e-01 5.901631712913513184e-02 4.558910131454467773e-01 1.206878870725631714e-01
7.171103954315185547e-01 3.042178601026535034e-02 2.500461637973785400e-01 4.518684372305870056e-02 5.265478491783142090e-01 2.748145461082458496e-01
5.541262030601501465e-01 3.881388902664184570e-02 3.428087532520294189e-01 1.643459498882293701e-01 5.019766688346862793e-01 3.555684089660644531e-01
5.948153734207153320e-01 -9.405426681041717529e-03 3.427087366580963135e-01 8.180040121078491211e-02 3.969698846340179443e-01 6.478787660598754883e-01
7.597138881683349609e-01 -5.182670056819915771e-02 3.066707253456115723e-01 -9.930502623319625854e-02 3.576408922672271729e-01 3.799090385437011719e-01
7.278982400894165039e-01 -1.357186306267976761e-02 1.159560680389404297e-01 -5.074133723974227905e-02 4.222865104675292969e-01 2.376782447099685669e-01
7.263386845588684082e-01 -6.817582249641418457e-02 1.502189934253692627e-01 3.219757229089736938e-02 4.151974916458129883e-01 2.445346266031265259e-01
6.248537898063659668e-01 6.094148382544517517e-02 3.774655461311340332e-01 4.041138291358947754e-02 4.670695066452026367e-01 3.806993961334228516e-01
6.486865878105163574e-01 1.301855295896530151e-01 2.417727559804916382e-01 6.232211366295814514e-02 4.818726181983947754e-01 2.159036695957183838e-01
7.701746225357055664e-01 -3.099328652024269104e-02 2.733428776264190674e-01 9.960886090993881226e-02 4.439786374568939209e-01 2.781964540481567383e-01
5.980199575424194336e-01 -1.474274694919586182e-01 3.886155486106872559e-01 1.880987286567687988e-01 3.662545084953308105e-01 5.414140820503234863e-01
5.497758984565734863e-01 5.927947163581848145e-02 3.105778694152832031e-01 -4.931535571813583374e-03 3.887446522712707520e-01 3.667719364166259766e-01
5.820119976997375488e-01 6.521757692098617554e-02 2.342042326927185059e-01 3.579997271299362183e-02 3.611207902431488037e-01 3.040389418601989746e-01
5.831575393676757812e-01 2.216457761824131012e-02 3.371365070343017578e-01 1.039142068475484848e-02 4.122563600540161133e-01 3.598890006542205811e-01
6.027630567550659180e-01 -1.633479297161102295e-01 4.447936713695526123e-01 1.006384268403053284e-01 4.104698598384857178e-01 2.844542264938354492e-01
6.009075641632080078e-01 -4.725632071495056152e-02 4.480457007884979248e-01 -2.563064172863960266e-02 4.962603151798248291e-01 4.338856041431427002e-01
7.397401332855224609e-01 -9.320591390132904053e-02 1.303911656141281128e-01 6.405894458293914795e-02 6.385456323623657227e-01 1.925777643918991089e-01
4.993116855621337891e-01 -4.671903699636459351e-02 3.998714983463287354e-01 6.369292736053466797e-02 4.255710542201995850e-01 2.340458333492279053e-01
6.738262176513671875e-01 -5.140520632266998291e-02 1.256999075412750244e-01 6.060512736439704895e-03 3.765359222888946533e-01 2.870606184005737305e-01
7.202689647674560547e-01 1.247308850288391113e-01 2.719038724899291992e-01 2.272415906190872192e-03 4.243849515914916992e-01 2.548919916152954102e-01
6.443084478378295898e-01 1.602846533060073853e-01 2.374311089515686035e-01 1.629903167486190796e-02 3.144453167915344238e-01 4.180518090724945068e-01
7.767525315284729004e-01 -3.723143041133880615e-02 3.580205738544464111e-01 2.917655184864997864e-02 5.615616440773010254e-01 2.117305845022201538e-01
5.770316123962402344e-01 -1.846948415040969849e-01 4.359947741031646729e-01 -1.480904221534729004e-01 4.666490256786346436e-01 4.669353961944580078e-01
5.687042474746704102e-01 2.159172296524047852e-02 2.240221202373504639e-01 -2.669676840305328369e-01 4.607568383216857910e-01 3.780197501182556152e-01
4.660790562629699707e-01 3.276033997535705566e-01 4.066696465015411377e-01 -8.701174706220626831e-02 6.423509120941162109e-01 3.639010190963745117e-01
7.163850069046020508e-01 -1.216245815157890320e-02 2.774409949779510498e-01 3.176635876297950745e-02 5.092662572860717773e-01 1.308702975511550903e-01
6.527806520462036133e-01 2.679186686873435974e-02 4.077964723110198975e-01 1.505969762802124023e-01 3.363981246948242188e-01 1.818033456802368164e-01
7.037047147750854492e-01 -1.503383181989192963e-02 2.435636222362518311e-01 1.340661346912384033e-01 3.529649376869201660e-01 3.120000362396240234e-01
5.726473331451416016e-01 3.689602017402648926e-02 3.757275938987731934e-01 5.753555893898010254e-02 5.640025138854980469e-01 3.363031148910522461e-01
6.209489703178405762e-01 3.419461846351623535e-02 2.658474147319793701e-01 7.571901381015777588e-02 4.472696781158447266e-01 2.866989970207214355e-01
6.337929368019104004e-01 -7.145591825246810913e-02 2.926443219184875488e-01 -5.010813474655151367e-02 3.910696506500244141e-01 4.821892976760864258e-01
4.770138859748840332e-01 6.080558151006698608e-02 3.214004933834075928e-01 4.364192485809326172e-02 3.375517129898071289e-01 2.828398644924163818e-01
4.990741014480590820e-01 -1.193512231111526489e-01 2.231338620185852051e-01 1.396607905626296997e-01 4.528635144233703613e-01 4.136004447937011719e-01
6.073057055473327637e-01 -3.207057714462280273e-02 2.962232530117034912e-01 -1.396109443157911301e-02 4.480608701705932617e-01 3.765062689781188965e-01
