4.999975562095642090e-01 1.000000000000000000e+00 8.535530567169189453e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.229301095008850098e-01
5.499144792556762695e-01 9.975020885467529297e-01 8.870832920074462891e-01 9.983898997306823730e-01 9.891684651374816895e-01 6.531254053115844727e-01
5.993326902389526367e-01 9.900332689285278320e-01 9.167459011077880859e-01 9.935015439987182617e-01 9.572111964225769043e-01 6.909105777740478516e-01
6.477583646774291992e-01 9.776682257652282715e-01 9.422445297241210938e-01 9.851670861244201660e-01 9.057005643844604492e-01 7.382447123527526855e-01
6.947076916694641113e-01 9.605305194854736328e-01 9.633243680000305176e-01 9.731261730194091797e-01 8.371322154998779297e-01 7.963515520095825195e-01
7.397115230560302734e-01 9.387912750244140625e-01 9.797748327255249023e-01 9.570546150207519531e-01 7.547519803047180176e-01 8.635874390602111816e-01
7.823201417922973633e-01 9.126678109169006348e-01 9.914314746856689453e-01 9.366017580032348633e-01 6.623432636260986328e-01 9.317883253097534180e-01
8.221079707145690918e-01 8.824210762977600098e-01 9.981779456138610840e-01 9.114361405372619629e-01 5.639957189559936523e-01 9.837999343872070312e-01
8.586773276329040527e-01 8.483533263206481934e-01 9.999467730522155762e-01 8.812937736511230469e-01 4.638790786266326904e-01 9.995115399360656738e-01
8.916628956794738770e-01 8.108049631118774414e-01 9.967202544212341309e-01 8.460277915000915527e-01 3.660395741462707520e-01 9.715581536293029785e-01
9.207351207733154297e-01 7.701511383056640625e-01 9.885306358337402344e-01 8.056523799896240234e-01 2.742333412170410156e-01 9.126211404800415039e-01
9.456034302711486816e-01 7.267979979515075684e-01 9.754598140716552734e-01 7.603778243064880371e-01 1.918022632598876953e-01 8.433225750923156738e-01
9.660193920135498047e-01 6.811788082122802734e-01 9.576383233070373535e-01 7.106310129165649414e-01 1.215926557779312134e-01 7.782778143882751465e-01
9.817789793014526367e-01 6.337493658065795898e-01 9.352442622184753418e-01 6.570582985877990723e-01 6.591118872165679932e-02 7.233328819274902344e-01
9.927248358726501465e-01 5.849834680557250977e-01 9.085013866424560547e-01 6.005084514617919922e-01 2.650873735547065735e-02 6.789730787277221680e-01
9.987474679946899414e-01 5.485898256301879883e-01 8.776768445968627930e-01 5.621520280838012695e-01 4.581703804433345795e-03 6.374541521072387695e-01
9.997867941856384277e-01 4.914656281471252441e-01 8.456506133079528809e-01 4.826521277427673340e-01 7.804073393344879150e-04 6.152701973915100098e-01
9.958323836326599121e-01 4.355776607990264893e-01 8.050526380538940430e-01 4.373945891857147217e-01 1.521645672619342804e-02 5.858419537544250488e-01
9.744575619697570801e-01 3.863988518714904785e-01 7.628116607666015625e-01 3.847100138664245605e-01 4.459874331951141357e-02 5.730358958244323730e-01
9.731498956680297852e-01 3.444584906101226807e-01 7.241345643997192383e-01 3.176926374435424805e-01 8.902358263731002808e-02 5.568343997001647949e-01
9.531557559967041016e-01 2.919264435768127441e-01 6.743543148040771484e-01 2.625994086265563965e-01 1.523365080356597900e-01 5.310767292976379395e-01
9.298821687698364258e-01 2.545616030693054199e-01 6.266996860504150391e-01 2.126027494668960571e-01 2.338842898607254028e-01 5.308784246444702148e-01
9.042477607727050781e-01 2.057492882013320923e-01 5.782964229583740234e-01 1.701519787311553955e-01 3.445071876049041748e-01 5.176413655281066895e-01
8.680192232131958008e-01 1.668618321418762207e-01 5.240402817726135254e-01 1.327485293149948120e-01 4.226849675178527832e-01 5.062726736068725586e-01
8.377308249473571777e-01 1.381517350673675537e-01 4.781030416488647461e-01 1.140038222074508667e-01 5.223326683044433594e-01 4.824399352073669434e-01
7.895450592041015625e-01 9.762099385261535645e-02 4.283434748649597168e-01 7.327549904584884644e-02 6.229748725891113281e-01 4.837679266929626465e-01
7.551887035369873047e-01 8.524399995803833008e-02 3.821576237678527832e-01 5.090002715587615967e-02 7.173048257827758789e-01 4.719423651695251465e-01
