4.999975562095642090e-01 1.000000000000000000e+00 8.535530567169189453e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.229301095008850098e-01
3.369229435920715332e-01 9.975020885467529297e-01 4.102278947830200195e-01 9.983898997306823730e-01 5.022028088569641113e-01 4.942557811737060547e-01
4.859549701213836670e-01 9.900332689285278320e-01 5.308381319046020508e-01 9.935015439987182617e-01 6.582613587379455566e-01 6.909105777740478516e-01
6.477583646774291992e-01 9.776682257652282715e-01 6.291086673736572266e-01 6.554805636405944824e-01 9.057005643844604492e-01 7.382447123527526855e-01
5.258213281631469727e-01 6.560685634613037109e-01 6.331494450569152832e-01 6.810045242309570312e-01 7.147257328033447266e-01 6.472939848899841309e-01
5.811705589294433594e-01 9.387912750244140625e-01 9.797748327255249023e-01 9.570546150207519531e-01 7.547519803047180176e-01 8.635874390602111816e-01
6.194444298744201660e-01 9.126678109169006348e-01 7.421382665634155273e-01 7.011245489120483398e-01 6.623432636260986328e-01 7.542724609375000000e-01
8.221079707145690918e-01 8.824210762977600098e-01 7.517405152320861816e-01 7.089661955833435059e-01 5.639957189559936523e-01 9.837999343872070312e-01
8.586773276329040527e-01 7.025002241134643555e-01 9.999467730522155762e-01 7.140406966209411621e-01 5.197190642356872559e-01 9.995115399360656738e-01
7.766095399856567383e-01 7.021321058273315430e-01 8.441103100776672363e-01 8.460277915000915527e-01 3.660395741462707520e-01 9.715581536293029785e-01
8.333197832107543945e-01 6.586809754371643066e-01 9.885306358337402344e-01 7.165897488594055176e-01 3.578883707523345947e-01 8.413289785385131836e-01
9.456034302711486816e-01 7.267979979515075684e-01 8.868157863616943359e-01 6.713171601295471191e-01 1.918022632598876953e-01 8.433225750923156738e-01
9.015910625457763672e-01 6.332595348358154297e-01 9.576383233070373535e-01 7.106310129165649414e-01 1.215926557779312134e-01 7.782778143882751465e-01
9.817789793014526367e-01 6.147812604904174805e-01 8.804422616958618164e-01 6.429810523986816406e-01 6.591118872165679932e-02 7.286620736122131348e-01
9.789875745773315430e-01 5.858693122863769531e-01 9.085013866424560547e-01 6.005084514617919922e-01 5.106394737958908081e-02 6.762980818748474121e-01
9.987474679946899414e-01 5.404339432716369629e-01 8.776768445968627930e-01 5.490510463714599609e-01 4.581703804433345795e-03 6.497838497161865234e-01
