4.999975562095642090e-01 1.000000000000000000e+00 8.535530567169189453e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.229301095008850098e-01
1.604280620813369751e-01 9.975020885467529297e-01 3.091995716094970703e-01 9.983898997306823730e-01 5.298274159431457520e-01 4.618970155715942383e-01
3.039774894714355469e-01 9.900332689285278320e-01 3.070602118968963623e-01 9.935015439987182617e-01 5.798111557960510254e-01 6.909105777740478516e-01
6.477583646774291992e-01 9.776682257652282715e-01 4.133035540580749512e-01 4.585389196872711182e-01 9.057005643844604492e-01 7.382447123527526855e-01
2.956923544406890869e-01 3.930557072162628174e-01 3.086793124675750732e-01 4.682712554931640625e-01 5.665906667709350586e-01 3.921551704406738281e-01
3.768553733825683594e-01 9.387912750244140625e-01 9.797748327255249023e-01 9.570546150207519531e-01 7.547519803047180176e-01 8.635874390602111816e-01
3.911078870296478271e-01 9.126678109169006348e-01 4.844694733619689941e-01 4.760733246803283691e-01 6.623432636260986328e-01 5.157731771469116211e-01
8.221079707145690918e-01 8.824210762977600098e-01 4.457344710826873779e-01 4.991897642612457275e-01 5.639957189559936523e-01 9.837999343872070312e-01
8.586773276329040527e-01 5.536024570465087891e-01 9.999467730522155762e-01 5.329629778861999512e-01 3.894872069358825684e-01 9.995115399360656738e-01
5.651938319206237793e-01 5.943030118942260742e-01 6.291608810424804688e-01 8.460277915000915527e-01 3.660395741462707520e-01 9.715581536293029785e-01
6.590670943260192871e-01 5.089026689529418945e-01 9.885306358337402344e-01 6.245481371879577637e-01 2.900407016277313232e-01 7.293464541435241699e-01
9.456034302711486816e-01 7.267979979515075684e-01 7.350089550018310547e-01 5.421698093414306641e-01 1.918022632598876953e-01 8.433225750923156738e-01
7.344447970390319824e-01 5.651214718818664551e-01 9.576383233070373535e-01 7.106310129165649414e-01 1.215926557779312134e-01 7.782778143882751465e-01
9.817789793014526367e-01 6.014187932014465332e-01 7.296522259712219238e-01 6.360918879508972168e-01 6.591118872165679932e-02 7.200864553451538086e-01
9.072076082229614258e-01 5.949730873107910156e-01 9.085013866424560547e-01 6.005084514617919922e-01 9.491986781358718872e-02 6.423351764678955078e-01
9.987474679946899414e-01 5.211549401283264160e-01 8.776768445968627930e-01 5.001215934753417969e-01 4.581703804433345795e-03 6.391772627830505371e-01
9.997867941856384277e-01 5.692340731620788574e-01 8.860298991203308105e-01 4.826521277427673340e-01 7.804073393344879150e-04 6.152701973915100098e-01
9.958323836326599121e-01 4.355776607990264893e-01 8.050526380538940430e-01 4.869178235530853271e-01 1.521645672619342804e-02 6.222650408744812012e-01
1.056638956069946289e+00 3.863988518714904785e-01 8.380569219589233398e-01 4.389889240264892578e-01 2.331523783504962921e-02 5.730358958244323730e-01
