4.999975562095642090e-01 1.000000000000000000e+00 8.535530567169189453e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.229301095008850098e-01
3.865384757518768311e-01 9.975020885467529297e-01 4.184597432613372803e-01 9.983898997306823730e-01 4.206364452838897705e-01 4.173981547355651855e-01
4.440010190010070801e-01 9.900332689285278320e-01 4.727428555488586426e-01 9.935015439987182617e-01 4.567055702209472656e-01 6.909105777740478516e-01
6.477583646774291992e-01 9.776682257652282715e-01 5.041626095771789551e-01 5.218467116355895996e-01 9.057005643844604492e-01 7.382447123527526855e-01
4.967186748981475830e-01 5.065986514091491699e-01 5.228206515312194824e-01 5.360666513442993164e-01 4.878073036670684814e-01 5.107542872428894043e-01
5.104064941406250000e-01 9.387912750244140625e-01 9.797748327255249023e-01 9.570546150207519531e-01 7.547519803047180176e-01 8.635874390602111816e-01
5.204028487205505371e-01 9.126678109169006348e-01 5.411353111267089844e-01 5.454047918319702148e-01 6.623432636260986328e-01 5.275084972381591797e-01
8.221079707145690918e-01 8.824210762977600098e-01 5.451477169990539551e-01 5.451958179473876953e-01 5.639957189559936523e-01 9.837999343872070312e-01
8.586773276329040527e-01 5.151030421257019043e-01 9.999467730522155762e-01 5.428164601325988770e-01 4.956762194633483887e-01 9.995115399360656738e-01
5.361102223396301270e-01 5.120052695274353027e-01 5.459893345832824707e-01 8.460277915000915527e-01 3.660395741462707520e-01 9.715581536293029785e-01
5.363948345184326172e-01 5.067242980003356934e-01 9.885306358337402344e-01 5.320107340812683105e-01 4.893980622291564941e-01 5.306766033172607422e-01
9.456034302711486816e-01 7.267979979515075684e-01 5.376994609832763672e-01 5.239508152008056641e-01 1.918022632598876953e-01 8.433225750923156738e-01
5.309605598449707031e-01 4.911929965019226074e-01 9.576383233070373535e-01 7.106310129165649414e-01 1.215926557779312134e-01 7.782778143882751465e-01
9.817789793014526367e-01 4.821586608886718750e-01 5.229573249816894531e-01 5.046197772026062012e-01 6.591118872165679932e-02 5.171591639518737793e-01
5.213157534599304199e-01 4.728875756263732910e-01 9.085013866424560547e-01 6.005084514617919922e-01 4.688458740711212158e-01 5.113006830215454102e-01
9.987474679946899414e-01 4.636188745498657227e-01 8.776768445968627930e-01 4.835497140884399414e-01 4.581703804433345795e-03 5.051239132881164551e-01
9.997867941856384277e-01 4.544882178306579590e-01 4.946899414062500000e-01 4.826521277427673340e-01 7.804073393344879150e-04 6.152701973915100098e-01
9.958323836326599121e-01 4.355776607990264893e-01 8.050526380538940430e-01 4.626614451408386230e-01 1.521645672619342804e-02 4.922976195812225342e-01
4.966970682144165039e-01 3.863988518714904785e-01 4.736107289791107178e-01 4.526818096637725830e-01 4.524856805801391602e-01 5.730358958244323730e-01
9.731498956680297852e-01 4.287385344505310059e-01 4.627086818218231201e-01 4.431801438331604004e-01 4.499351382255554199e-01 4.794587194919586182e-01
4.824849367141723633e-01 2.919264435768127441e-01 6.743543148040771484e-01 4.342641532421112061e-01 4.480470120906829834e-01 4.732234776020050049e-01
