773869,767541,767542,717447,717446,717445,773062,767620,737529,717816,765604,767471,716339,773906,765273,716331,771667,716337,769953,769402,769403,769819,769405,716941,717578,716960,717804,767572,767573,773012,773013,764424,769388,716328,717819,769941,760987,718204,718045,769418,768066,772140,773927,760024,774012,774011,767609,769359,760650,716956,769831,761604,717495,716554,773953,767470,716955,764949,773954,767366,769444,773939,774067,769443,767750,767751,767610,773880,764766,717497,717490,717491,717492,717493,765176,717498,717499,765171,718064,718066,765164,769431,769430,717610,767053,767621,772596,772597,767350,767351,716571,773023,767585,773024,717483,718379,717481,717480,717486,764120,772151,718371,717489,717488,717818,718076,718072,767455,767454,761599,717099,773916,716968,769467,717576,717573,717572,717571,717570,764760,718089,769847,717608,767523,716942,718090,769867,717472,717473,759591,764781,765099,762329,716953,716951,767509,765182,769358,772513,716958,718496,769346,773904,718499,764853,761003,717502,759602,717504,763995,717508,765265,773996,773995,717469,717468,764106,717465,764794,717466,717461,717460,717463,717462,769345,716943,772669,717582,717583,717580,716949,717587,772178,717585,716939,768469,764101,767554,773975,773974,717510,717513,717825,767495,767494,717821,717823,717458,717459,769926,764858,717450,717452,717453,759772,717456,771673,772167,769372,774204,769806,717590,717592,717595,772168,718141,769373
-2.051712,43.186253,77.616936,47.721752,63.581413,8.45269,51.94224,48.682613,4.2261696,83.020645,29.148577,47.168682,67.99486,60.92314,41.648575,37.548737,35.82476,46.399055,38.171837,26.288273,35.686325,67.11607,37.12642,40.2909,59.48651,53.819775,47.487007,44.51758,57.809864,80.02128,83.802155,12.38269,49.617424,83.76856,83.538475,59.157993,29.296736,41.592342,58.584057,78.00417,49.184753,71.37454,58.88042,45.143112,78.8353,62.166065,100.51181,57.627438,62.75762,76.73555,68.918495,30.027964,37.137135,48.013187,47.884182,88.24594,43.206978,47.393436,25.757843,69.93588,50.5142,42.959736,92.652374,70.172775,71.37993,64.39264,68.25923,52.841896,70.33432,39.739502,40.95098,45.438774,76.77677,84.416855,103.64125,87.84823,46.875786,49.022186,48.56121,45.523735,31.796185,43.425697,43.054367,56.75953,44.470776,85.25452,83.7672,41.00302,74.17357,42.38238,104.14641,96.4659,32.42601,59.738197,80.88485,50.617466,26.068928,72.15231,78.62604,22.96939,34.87023,89.986404,66.85295,75.10732,33.914234,62.607113,71.37003,66.145195,68.3901,48.22223,75.27304,86.242355,110.54692,83.0057,91.03049,59.84664,56.966545,73.60314,80.74312,62.100227,51.111435,45.596622,82.78217,37.871246,80.3346,72.4605,78.71753,67.23156,43.48751,135.897,78.316864,75.13274,92.30639,59.344376,27.300497,1.5157127,34.971,103.83059,64.12694,64.22493,80.18652,67.47861,70.58133,89.93975,97.24043,7.8233185,91.318375,52.079453,75.719925,22.40662,49.058876,79.84117,100.71419,48.636757,70.90143,44.2504,68.57557,47.74298,43.19875,33.767517,55.97592,81.632065,50.985104,85.32115,33.09913,80.94817,55.293575,51.296158,24.909286,35.22694,68.25931,80.77422,53.39581,49.949272,81.56862,69.09398,48.095013,56.52461,62.124344,56.9424,34.79106,124.36961,51.936245,99.71306,52.411545,31.639341,55.16764,22.58614,33.407482,87.47641,60.71448,36.97033,60.030666,53.723946,40.729977,64.468506,6.4685516,24.232517,25.831139,67.53565,2.0821114,67.15214,83.24989,33.305573,25.268677,46.882168,64.67375
36.405373,67.08618,66.32989,76.383255,81.68083,27.779263,54.71072,67.004814,69.59252,45.4969,37.248398,71.23574,33.989998,32.712654,50.341667,73.211,58.499577,45.86243,56.570766,58.574387,30.594706,57.706932,57.375965,58.47523,41.36787,66.0683,36.948112,72.844376,84.350426,17.816277,67.15573,45.05322,47.741234,94.40611,53.624413,66.34412,55.386803,98.438354,44.024292,85.803116,37.30387,63.76147,37.63952,25.773289,31.871002,63.37656,52.61991,91.46452,102.30929,102.384995,37.26873,78.11911,66.93969,33.349922,34.727165,75.49296,97.96616,65.43034,71.43559,67.29735,38.68776,65.269066,72.79549,23.996944,103.695595,42.080376,88.45091,73.40194,26.086197,44.39435,41.495144,47.682186,99.54038,39.557915,79.532295,82.06848,50.396397,23.957523,95.56444,91.894844,62.38994,36.307793,64.12617,76.4169,52.684593,85.39088,54.399414,74.83236,44.459763,77.02628,47.14853,35.062866,39.567234,44.247864,44.820198,65.43272,38.146263,73.72566,78.66349,55.42217,17.998474,54.73182,56.645405,83.40364,75.547775,60.654396,68.120186,69.36174,48.84782,67.97589,51.797188,100.84216,64.98545,50.33039,48.703568,68.36125,107.03722,87.49051,62.2759,32.043785,126.93796,84.25724,9.840321,75.91438,51.41312,8.141216,70.77227,59.65257,85.76288,26.033344,24.043858,41.045578,62.322628,68.90298,55.542873,66.206696,78.79399,23.917194,54.668354,56.72256,72.92183,112.2746,76.561295,59.166092,67.814766,74.41814,69.96908,62.091625,74.84727,74.46646,50.63511,71.28833,5.1096764,117.57048,50.95408,92.66794,91.84035,62.424385,36.515404,14.901775,67.26746,77.20352,31.320349,65.62506,76.12988,67.82009,24.941254,87.21355,41.13366,50.628944,93.93026,38.32672,94.160034,61.20947,34.975746,64.855774,52.050446,48.72496,64.140236,0.3661232,50.076004,57.302227,-0.72198105,50.61997,31.57538,69.88374,67.075005,59.62664,67.45518,60.380615,65.363075,66.87633,45.662483,66.04181,69.62429,35.236004,55.609303,69.38343,84.20694,43.970272,66.253716,54.313705,38.996227,45.582787,36.57778,84.5857,42.91809
66.09912,21.436401,5.37072,78.83016,62.147064,-5.9227486,40.25686,25.248642,17.194656,65.17968,74.5535,61.79074,54.09885,54.55154,73.37627,37.403526,65.71048,44.935184,45.55461,59.855087,-2.7086716,66.45993,61.81407,58.838337,72.85081,54.30531,102.62097,54.305878,49.308598,68.7019,76.94295,71.62456,14.257233,54.31612,96.546265,21.403767,20.767246,50.767643,76.83206,75.42067,85.535,39.687706,33.49011,73.19121,90.93724,61.101776,55.07671,60.109123,46.705624,40.548027,90.06755,6.963047,56.189175,47.864365,46.06455,94.11023,57.219894,21.73021,27.541342,73.888535,93.06704,21.75484,18.266636,88.52513,10.826771,84.687515,64.76578,44.790863,80.7621,64.67102,62.115177,32.76742,70.47375,45.953384,96.230606,37.531227,65.53742,46.6882,46.002094,53.926846,89.187874,36.810783,70.51575,62.788147,42.73725,38.409405,84.59316,62.659878,92.68709,53.445663,54.833073,73.70875,47.94908,51.516987,70.402534,126.35097,75.86966,77.3758,88.44664,71.593666,35.549232,48.642876,33.735504,96.36542,26.303257,58.150284,82.31557,72.12979,47.6312,34.057358,81.566635,66.65822,78.15292,74.02343,70.055305,80.21387,78.71484,65.55334,80.95205,40.113266,70.063095,50.48155,38.96821,84.44744,10.518555,57.343422,48.488598,45.517246,96.156,36.183678,26.17723,76.24457,8.655296,34.27542,42.272606,99.189476,41.080276,57.58319,22.604538,89.59052,26.032066,8.561127,35.237717,101.72629,51.519222,44.69801,74.38662,42.77594,41.06915,81.056625,24.397469,72.45059,88.26252,44.640266,34.242702,57.212288,75.92009,68.323006,85.28416,55.622795,103.05548,67.83692,122.981255,41.93239,47.360992,84.5751,43.91072,48.994293,48.401043,57.227512,31.110672,42.013992,57.358826,32.735626,29.86433,19.71439,54.73005,57.1689,55.23624,76.09401,65.07756,56.444653,63.97343,0.93886185,81.5386,28.991959,93.48807,78.600624,73.3091,68.96124,45.919914,46.993183,56.08113,71.28513,102.79311,38.556404,46.74515,33.81919,67.95616,65.24191,34.053635,62.990738,47.011753,47.920155,91.01926,68.287315,65.707634
43.26963,61.362263,9.122704,85.978355,45.497787,82.91319,66.12949,80.88626,41.968456,68.855,57.998566,43.752872,55.475872,73.38731,64.25242,76.80696,44.791115,72.86345,27.76299,59.60454,54.845245,82.953,57.452732,53.070515,63.971127,33.755367,66.352455,78.34766,64.09707,31.918226,77.319046,93.59271,68.50581,107.01273,139.05644,54.436687,59.80348,64.04184,58.543076,49.758324,53.838814,55.232418,6.5831375,107.175125,56.980034,72.85209,107.64568,45.58213,26.201488,55.743248,75.002945,65.28707,96.88359,59.704895,52.3082,37.431164,80.25723,62.60776,66.69171,92.69134,72.58369,70.391396,38.594765,61.35729,25.947033,53.34346,15.379574,68.41619,59.271862,54.372692,77.33708,38.695053,66.513695,81.26894,93.2348,68.409195,41.038876,57.062893,69.936844,53.591175,77.5819,81.35251,40.205185,38.664314,20.355625,12.242176,98.58603,62.22604,59.59954,76.48545,66.100075,39.294807,79.14459,83.09953,20.56269,79.759094,35.439888,78.97248,80.66238,62.976383,72.536125,44.31311,68.59712,58.0119,57.41716,55.719566,105.12662,44.620644,111.48474,-10.172047,58.77789,40.85077,69.71263,61.05183,67.45443,51.59743,2.1613731,69.97429,54.02987,132.46776,62.188633,72.1032,83.463264,68.86709,60.9065,47.212597,44.994255,84.40693,54.28085,49.32015,88.17584,77.301575,96.99524,68.20162,17.860054,18.60994,48.854134,68.85685,67.62794,80.29152,84.822044,90.51019,49.877945,81.74069,83.39893,43.47821,56.019314,72.29703,59.31469,52.27316,56.289455,89.54889,49.088253,38.82035,56.69219,69.36767,54.547188,94.133736,66.52302,49.302135,102.80968,59.346478,40.94245,59.97332,59.487022,116.75237,62.482765,95.71712,30.495295,59.313873,51.74931,43.09835,80.38991,74.45463,62.653805,73.011024,85.4467,84.66702,62.183662,33.776184,37.332108,70.363594,56.8485,1.9109421,42.310997,71.415695,95.731476,57.14373,60.68458,74.12884,48.672577,39.592564,57.02019,47.954426,68.20502,53.10244,81.485725,72.205185,36.332,98.68616,49.158527,54.959557,40.112625,36.89486,38.87092,26.136974,72.626305
41.25733,32.282505,53.473785,33.60783,59.26968,27.034332,57.113308,48.915108,69.981865,75.63606,94.79936,30.953512,62.03647,80.59367,80.57909,56.02189,73.48507,29.731047,58.119995,97.51557,88.64556,49.07981,78.97899,32.502457,41.042503,42.931183,40.742954,74.05234,68.14369,37.575478,75.048325,47.94833,21.106438,36.893562,65.801994,90.97463,76.863884,35.571762,29.768127,55.678867,49.8906,51.28432,9.290115,65.6777,73.41848,54.80685,66.59601,27.841406,47.34341,64.61229,68.57667,56.98316,73.43613,60.301598,66.787384,51.367943,68.44082,46.32817,50.190247,23.530804,27.56186,60.685852,-11.099033,91.66291,73.76511,59.85865,78.976555,50.580776,72.7718,99.321396,73.69428,68.00455,39.387726,43.980415,59.880398,54.2933,64.49662,63.28954,102.4193,65.800285,35.096848,56.934074,68.527954,59.568798,35.96937,69.1223,74.367676,50.960514,87.57953,24.569324,27.342735,48.976093,31.667433,73.67078,69.99491,65.74505,98.293106,39.59156,44.723003,74.70825,55.265522,122.00951,107.81682,60.045357,45.380356,90.32109,22.76754,65.39244,47.102985,48.129078,58.12887,57.738094,60.610504,52.424244,50.071552,68.437775,45.405907,46.279915,61.239647,34.546577,68.10587,-3.435402,79.83369,42.81846,64.16551,9.12775,93.63747,27.03986,39.501484,55.50489,67.413155,57.297325,75.60822,57.821064,85.63133,28.6116,60.25016,44.54869,88.76966,76.611565,34.968246,53.721146,73.97525,111.42305,86.00784,87.28404,39.788033,67.74738,77.82869,44.570236,72.33639,93.85033,23.71286,43.693295,54.504417,64.84807,69.07599,47.680565,94.45585,91.61977,68.84297,55.973835,-1.6295815,32.067734,30.788445,58.284554,55.822586,66.77126,24.79815,88.91329,95.33708,71.14902,70.51328,75.01276,45.736137,44.797054,82.00547,63.213207,64.59987,66.0304,4.0449867,38.720047,73.87938,72.05642,27.298132,44.230263,20.919544,54.02317,64.29623,64.26349,24.52834,46.544518,108.15031,10.505993,98.12117,25.20543,63.44639,85.42752,58.995464,46.711956,54.57774,28.646109,24.293877,42.737362,113.03137,71.76017,24.017231
49.66165,55.932285,38.303932,96.45798,49.030228,56.049553,83.434746,78.331535,58.734734,45.580276,58.984425,107.86317,48.668694,98.359665,20.681976,67.29612,51.081894,51.854515,101.32931,15.864861,94.49226,55.62506,26.63742,56.962418,87.396515,54.034546,61.29175,27.246391,41.964436,38.516747,39.096313,93.10426,19.445576,99.65047,46.100098,64.290215,83.54146,83.9436,76.04359,49.522633,81.12384,41.742004,56.865616,57.367756,58.033318,72.29405,63.03659,41.031384,65.90492,49.610073,40.731155,71.66887,74.17731,71.852715,19.050232,37.301544,21.323074,56.49392,67.12019,52.90116,35.628426,106.85393,59.12552,84.52157,82.69715,73.64892,66.87614,21.548668,56.623917,79.118835,34.71437,64.39075,71.26358,56.85193,33.196484,23.283249,35.4656,81.75395,54.673553,133.91972,40.668015,82.955765,46.98008,79.07202,28.67359,32.81153,52.999046,87.60892,63.03922,51.737137,88.65755,66.12756,110.835754,39.224693,74.74507,92.92143,48.03002,37.330215,72.58658,40.88568,57.060596,68.34898,68.2694,56.40869,42.928158,130.84814,49.909817,102.32083,49.297977,2.4748116,61.8784,76.90563,70.88091,109.61931,27.343325,47.241447,21.722443,121.61149,91.02434,57.458675,52.83123,20.092102,53.932198,80.701836,48.24118,67.7316,53.433277,37.87587,84.31454,60.52288,70.19372,90.12323,81.42226,70.56757,46.31831,43.93874,59.500595,55.434456,93.21196,44.76841,60.10664,103.93071,37.559204,86.67134,56.74826,61.97413,67.50845,87.890976,35.168823,22.491627,40.37273,91.16455,71.3437,49.407127,14.851788,41.15548,33.742584,84.52817,58.112156,-3.93573,67.90315,75.951096,62.12578,49.474625,10.668037,35.259567,78.05519,54.01661,63.093983,81.382095,72.23526,91.27438,69.65176,88.998764,97.40361,79.21588,73.24995,17.126862,57.719845,94.690506,78.43007,51.563942,84.28069,23.136402,47.21072,73.139725,72.157104,50.521854,16.47649,65.79413,26.917126,60.190563,2.9183578,31.85297,17.520676,56.36893,29.195206,56.37418,75.427284,21.637398,77.27703,39.858444,61.83462,62.147644,68.191986,42.073875,60.488552
55.9447,71.09011,46.226227,76.829254,53.01597,61.583042,54.78239,51.410828,73.19144,64.830055,68.7539,92.26027,64.5151,90.2867,31.877432,9.561127,56.023617,20.746555,40.002777,51.249996,68.07112,89.163,53.01771,44.636417,53.30113,59.575172,71.249374,63.41827,71.21888,13.174648,33.913376,64.7301,50.677555,41.919075,51.902973,62.372784,59.874763,47.227497,85.61842,39.37612,68.59334,39.150898,63.287964,90.457184,85.28474,63.930008,48.520927,116.004944,76.8891,55.49532,57.472065,31.648813,47.639187,77.08501,60.49765,66.57136,39.189526,35.57837,58.833874,35.013313,78.77673,59.887604,48.855553,40.4009,78.99386,72.12016,11.098667,17.798862,40.69641,29.237514,49.617325,56.397995,41.91229,43.156635,85.95268,8.920113,23.212147,64.119316,76.08463,64.519005,60.73496,46.929764,109.09142,47.09725,36.979996,60.424847,33.286346,46.393234,47.478855,95.374275,60.277,32.901863,63.816166,102.27928,53.477684,80.534004,55.549206,41.544598,65.414406,47.485146,26.4268,48.25317,94.28294,35.58728,74.058304,84.28513,71.499214,37.72409,63.689648,77.08898,79.37204,71.230354,54.648636,61.161423,92.88385,55.32456,62.886856,69.37445,74.52795,45.02488,43.95274,68.68159,63.632942,87.53597,98.25609,103.64946,20.454712,88.6942,45.07556,56.272964,32.84082,77.497444,91.67168,18.202038,50.35066,96.91273,66.41003,23.077568,54.474728,93.369705,57.756065,26.281132,76.34291,83.10695,66.74687,68.66047,106.83588,109.16754,35.77411,92.93794,82.11524,60.38891,70.91014,47.360546,18.799953,45.513023,45.228764,122.54137,63.757763,100.03787,97.64879,48.712627,82.854744,86.004745,26.260223,64.44276,28.14617,40.22944,47.386944,49.31875,70.63617,40.03457,71.67014,70.24263,22.190147,38.64569,53.139473,21.77908,98.01012,89.78092,84.60899,112.95164,64.93918,86.530945,90.996414,44.8792,50.222366,39.622673,93.81619,54.456573,100.030914,56.772156,78.08922,-13.436619,76.36976,103.64679,57.29909,39.07719,70.70333,39.102417,35.90645,-0.8498306,85.04955,66.193954,73.062195,110.63564,56.386585
61.35283,19.83323,58.665226,42.143402,49.850296,48.24157,76.507965,51.563896,26.181961,41.548134,79.67319,63.534195,59.068653,66.915474,46.37988,10.85508,65.773895,86.47211,72.839134,80.62059,28.68644,49.23733,40.260437,41.51616,63.635773,79.4419,75.50687,29.967321,52.911343,62.064,47.763695,93.86598,76.31333,49.263474,79.63016,53.4526,109.82529,45.448006,85.46024,32.382324,49.29221,67.62269,57.12175,83.63775,46.266903,58.63105,99.47324,39.625206,52.087254,93.7346,62.33526,53.48283,19.685383,70.73819,45.289574,7.3409424,28.803453,35.94485,44.027878,33.582317,82.05499,92.22835,88.26321,32.79947,81.87283,89.3128,66.93698,52.058987,49.532536,85.43891,35.566654,70.76366,34.61203,84.79106,90.330925,69.94583,38.59638,63.814213,76.7528,73.73507,91.20854,74.66515,60.03798,42.106712,54.969463,58.008373,46.96543,42.923527,40.97709,68.58059,39.42056,53.109146,85.45825,73.70317,57.46084,47.558674,37.6417,47.12932,53.106968,38.94213,109.67535,44.893486,106.67125,63.91014,45.143055,76.90956,90.85189,62.89373,123.3237,104.10896,21.3643,86.54481,48.26582,103.168915,20.264668,77.041885,73.776405,85.75466,88.97296,75.82379,30.309368,84.13523,45.838867,82.296616,74.65158,60.842182,75.0407,80.723495,47.08963,40.305832,84.58387,66.11709,18.087463,75.539856,32.23709,58.149567,85.94999,84.000984,81.9169,40.666702,52.928593,51.270424,85.22697,58.933926,68.56074,53.005013,14.634018,35.44065,80.42705,86.45774,54.559135,69.83034,79.12247,21.115784,48.94302,79.69153,72.97596,41.359344,79.52246,85.923546,88.09168,35.21713,64.010994,47.57175,23.364548,79.62039,28.36337,21.627724,36.940018,87.79083,48.356617,32.12652,47.715015,54.981197,72.387764,44.713074,41.923874,57.623325,110.122574,27.39563,71.6877,90.0009,45.24587,84.91383,97.70459,77.67751,67.55127,69.53427,58.673832,43.27273,88.68102,82.59248,83.05208,75.99903,33.302727,61.153385,68.42146,81.96376,56.94467,92.281906,86.501045,102.19098,96.572845,47.328167,50.47992,48.101006,41.634357
29.02692,100.338585,21.065964,72.13196,51.00908,47.833664,77.08487,101.45664,57.53354,53.583412,40.02636,63.01704,42.396595,17.534275,8.974617,29.166126,70.27622,85.09715,45.774666,47.696022,55.423862,80.896545,54.504143,114.356766,55.132965,60.680904,28.012964,46.44598,64.12875,43.090103,75.26474,46.9858,78.30611,97.76744,102.20068,98.74753,109.106,90.9519,46.249176,37.946262,83.24471,28.009111,46.87502,56.014065,77.82371,51.807106,28.735617,83.78886,51.05896,77.05488,86.76209,62.07513,43.022663,53.38837,74.27266,56.386116,52.160587,102.36787,58.762817,65.192795,86.29654,67.88016,67.4863,54.650375,71.88182,54.151287,51.27144,101.59402,59.816074,21.934616,74.59221,66.6971,67.62411,48.57177,55.03287,61.95383,33.121384,61.553085,75.10306,68.87428,27.808401,60.18804,-4.4471817,7.288315,45.655872,73.067665,78.22001,45.614445,79.16641,99.11014,49.8665,51.079216,34.53997,55.83222,59.239086,70.93683,37.86545,74.7392,53.585663,23.420322,46.38713,42.121613,102.052505,63.03003,44.391617,66.359474,68.333435,69.201096,50.216354,25.001507,69.85414,19.99849,49.580948,65.071266,98.27059,38.064533,64.31695,39.959244,46.105316,44.75821,46.18051,101.88069,87.812256,51.68781,46.19797,28.478764,84.83338,111.16734,57.858707,93.14429,77.41298,78.16164,43.140686,51.95493,42.1768,102.20758,104.492714,69.57706,67.78339,32.683853,22.443825,74.56146,71.562706,33.861732,75.90215,71.34118,82.88372,43.788666,39.197014,53.644447,68.237404,112.43589,26.961952,47.009163,50.95447,82.648224,84.064735,78.72887,46.337105,73.88597,49.573227,108.005325,72.379364,33.789505,96.00965,53.918205,73.89508,63.363056,53.40935,30.437578,115.98375,16.16689,88.59064,121.4106,59.453117,74.78981,79.001114,41.389793,67.07411,106.66126,68.78615,96.851585,76.95029,93.20317,35.749023,33.97029,85.32771,54.463676,72.20132,46.38501,76.729385,87.64874,21.894825,60.231712,87.770905,39.18418,57.88635,69.65048,87.569214,97.51813,62.343536,52.683697,72.20704,59.280922,90.71608,48.669506,41.301918
